id,post,reply,comment,time_comment,sentiment_results,sentiment,confidence,score,entity_post,entity_comment
182,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,281,Well done 🚀❤️,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.6122046709060669, 'score': 5}",5 stars,0.6122046709060669,5,"first,ORDINAL|Falcon 9’s,ORG","🚀❤,PRODUCT"
182,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,281,I can see yalls rocket,2021-03-24,"{'sentiment': '4 stars', 'confidence': 0.2961377203464508, 'score': 4}",4 stars,0.2961377203464508,4,"first,ORDINAL|Falcon 9’s,ORG",
182,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,281,Well done Falcon 🚀B1060 6 😎 Great landing🚀🥰#OCISLY💕 This chapter of sci fi is not a fiction anymore it’s a reality🎥😍 “Scientists study the world as it is engineers create the world that never has been ” Theodore von Karman,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.6878809928894043, 'score': 5}",5 stars,0.6878809928894043,5,"first,ORDINAL|Falcon 9’s,ORG","#OCISLY,PERSON|sci fi,ORG|Theodore von Karman,PERSON|🚀B1060,PRODUCT|Falcon,ORG"
182,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,281,Anyway you could solve the signal loss on landings Laser connection to a second ship in the vicinity to then uplink Always frustrating to lose that shot on landings,2021-03-24,"{'sentiment': '2 stars', 'confidence': 0.32685500383377075, 'score': 2}",2 stars,0.32685500383377075,2,"first,ORDINAL|Falcon 9’s,ORG","second,ORDINAL"
183,Liftoff,327,Breathtaking,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.37564748525619507, 'score': 5}",5 stars,0.37564748525619507,5,,
183,Liftoff,327,its beautiful,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.5273854732513428, 'score': 5}",5 stars,0.5273854732513428,5,,
183,Liftoff,327,where is the countdown 🥺,2021-03-24,"{'sentiment': '1 star', 'confidence': 0.22670497000217438, 'score': 1}",1 star,0.22670497000217438,1,,
183,Liftoff,327,WOW Did you all see that ㅤ,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.7177689671516418, 'score': 5}",5 stars,0.7177689671516418,5,,
183,Liftoff,327,May the force be with you,2021-03-24,"{'sentiment': '3 stars', 'confidence': 0.35792988538742065, 'score': 3}",3 stars,0.35792988538742065,3,,
183,Liftoff,327,NICE,2021-03-24,"{'sentiment': '4 stars', 'confidence': 0.43684086203575134, 'score': 4}",4 stars,0.43684086203575134,4,,
183,Liftoff,327,Now I would still see the landing,2021-03-24,"{'sentiment': '3 stars', 'confidence': 0.3521591126918793, 'score': 3}",3 stars,0.3521591126918793,3,,
183,Liftoff,327,Hi I have attractive and great concept designs Would you like to see them,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.5611652731895447, 'score': 5}",5 stars,0.5611652731895447,5,,
183,Liftoff,327,I totally just heard the sonic boom from my backyard 😄so cool,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.5848906636238098, 'score': 5}",5 stars,0.5848906636238098,5,,
184,Watch Falcon 9 launch Starlink satellites to orbit →,145,I Would Leave Immediately,2021-03-24,"{'sentiment': '1 star', 'confidence': 0.4077643156051636, 'score': 1}",1 star,0.4077643156051636,1,"Starlink,ORG|Watch Falcon,ORG",
184,Watch Falcon 9 launch Starlink satellites to orbit →,145,🌙✨ Staying up late watching the best sci fi movies 🚀🎥 🤣🤣 ☕️“The engineer has been and is a maker of history ” James Kip Finch Go 🚀Go B1060 6 🍀,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.49049681425094604, 'score': 5}",5 stars,0.49049681425094604,5,"Starlink,ORG|Watch Falcon,ORG","sci fi,ORG|🤣,WORK_OF_ART|James Kip Finch,PERSON|🤣,PRODUCT|🚀,PRODUCT"
184,Watch Falcon 9 launch Starlink satellites to orbit →,145,Watching it Thank you for broadcasting Also your space programs are incredible pure fantastic to see how confident and stable it is every time you launch these sattelites Amazing,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.9278079867362976, 'score': 5}",5 stars,0.9278079867362976,5,"Starlink,ORG|Watch Falcon,ORG",
184,Watch Falcon 9 launch Starlink satellites to orbit →,145,Good luck 🍀😍,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.4801906645298004, 'score': 5}",5 stars,0.4801906645298004,5,"Starlink,ORG|Watch Falcon,ORG",
184,Watch Falcon 9 launch Starlink satellites to orbit →,145,Elon our module allows you to expand the capabilities of Starship 1 cargo and 1 passenger Starship with our module will allow you to send 1000 people to Mars at once and our module can be used as a building on Mars our module will allow you to grow food during the flight,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.5906031131744385, 'score': 5}",5 stars,0.5906031131744385,5,"Starlink,ORG|Watch Falcon,ORG","Mars,LOC|Starship 1,FAC"
184,Watch Falcon 9 launch Starlink satellites to orbit →,145,Norminal,2021-03-24,"{'sentiment': '3 stars', 'confidence': 0.35380956530570984, 'score': 3}",3 stars,0.35380956530570984,3,"Starlink,ORG|Watch Falcon,ORG",
184,Watch Falcon 9 launch Starlink satellites to orbit →,145,The Messiah is not a great 😊 and a lot too good 😌 for you to see how much of west sun 🌞 and moon 🌚 are in the tropics and east east of sun,2021-03-24,"{'sentiment': '2 stars', 'confidence': 0.47845232486724854, 'score': 2}",2 stars,0.47845232486724854,2,"Starlink,ORG|Watch Falcon,ORG","east east,LOC"
185,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff,131,Liquid nitrogen is what gives SpaceX “big balls” Elon,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.4776765704154968, 'score': 5}",5 stars,0.4776765704154968,5,"Starlink Webcast,ORG","SpaceX,PERSON"
185,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff,131,Finally Tesla bidding opens today These funds will be enough for me to settle in a good area Best day in this bad year Details gt gt gt www tesla live com I wonder how long will they last,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.44365090131759644, 'score': 5}",5 stars,0.44365090131759644,5,"Starlink Webcast,ORG","gt gt gt www,PRODUCT|Tesla,ORG"
185,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff,131,How many satellites are you up to in Orbit now,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.41205957531929016, 'score': 5}",5 stars,0.41205957531929016,5,"Starlink Webcast,ORG","Orbit,GPE"
185,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff,131,Late night for this one,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.3847583532333374, 'score': 5}",5 stars,0.3847583532333374,5,"Starlink Webcast,ORG",
185,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff,131,Plz let this one be carrying my internet I m LANGUISHING on this awful rural 4G internet plan help me out guy I ll draw your skunksona,2021-03-24,"{'sentiment': '1 star', 'confidence': 0.8537582755088806, 'score': 1}",1 star,0.8537582755088806,1,"Starlink Webcast,ORG",
185,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff,131,Woww that s great,2021-03-24,"{'sentiment': '5 stars', 'confidence': 0.7763518691062927, 'score': 5}",5 stars,0.7763518691062927,5,"Starlink Webcast,ORG",
186,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 24 at 4 28 a m EDT from SLC 40 in Florida →,295,4th launch of the month Rapid launch cadence 🚀,2021-03-23,"{'sentiment': '5 stars', 'confidence': 0.8154768943786621, 'score': 5}",5 stars,0.8154768943786621,5,"Florida,GPE|Starlink,ORG|SLC,ORG|Falcon,ORG","🚀,PRODUCT|4th,ORDINAL"
186,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 24 at 4 28 a m EDT from SLC 40 in Florida →,295,Launch 8 mins earlier and we have a deal,2021-03-23,"{'sentiment': '5 stars', 'confidence': 0.34518930315971375, 'score': 5}",5 stars,0.34518930315971375,5,"Florida,GPE|Starlink,ORG|SLC,ORG|Falcon,ORG",
186,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 24 at 4 28 a m EDT from SLC 40 in Florida →,295,,2021-03-23,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"Florida,GPE|Starlink,ORG|SLC,ORG|Falcon,ORG",
186,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 24 at 4 28 a m EDT from SLC 40 in Florida →,295,When a private company can do more than the government can,2021-03-23,"{'sentiment': '3 stars', 'confidence': 0.23138700425624847, 'score': 3}",3 stars,0.23138700425624847,3,"Florida,GPE|Starlink,ORG|SLC,ORG|Falcon,ORG",
186,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 24 at 4 28 a m EDT from SLC 40 in Florida →,295,Looking forward to it 🤩,2021-03-23,"{'sentiment': '4 stars', 'confidence': 0.43233442306518555, 'score': 4}",4 stars,0.43233442306518555,4,"Florida,GPE|Starlink,ORG|SLC,ORG|Falcon,ORG","🤩,PRODUCT"
186,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 24 at 4 28 a m EDT from SLC 40 in Florida →,295,Any chance you could not do that I m fond of seeing the actual stars,2021-03-23,"{'sentiment': '4 stars', 'confidence': 0.36658355593681335, 'score': 4}",4 stars,0.36658355593681335,4,"Florida,GPE|Starlink,ORG|SLC,ORG|Falcon,ORG",
186,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 24 at 4 28 a m EDT from SLC 40 in Florida →,295,hello SpaceX please bring the world online with internet please make the internet available in every corner of the world,2021-03-23,"{'sentiment': '5 stars', 'confidence': 0.5593898296356201, 'score': 5}",5 stars,0.5593898296356201,5,"Florida,GPE|Starlink,ORG|SLC,ORG|Falcon,ORG","SpaceX,PERSON"
188,Video recap of last week s Starship SN10 flight test,610,Been waiting Funny just was watching the landing right now,2021-03-17,"{'sentiment': '3 stars', 'confidence': 0.2656551003456116, 'score': 3}",3 stars,0.2656551003456116,3,,
188,Video recap of last week s Starship SN10 flight test,610,Don’t be shy show the boom,2021-03-17,"{'sentiment': '5 stars', 'confidence': 0.3174656331539154, 'score': 5}",5 stars,0.3174656331539154,5,,
188,Video recap of last week s Starship SN10 flight test,610,I hope SN11 lands good,2021-03-17,"{'sentiment': '4 stars', 'confidence': 0.3593360185623169, 'score': 4}",4 stars,0.3593360185623169,4,,
188,Video recap of last week s Starship SN10 flight test,610,SpaceX is going to be in the world history books,2021-03-17,"{'sentiment': '5 stars', 'confidence': 0.3573613166809082, 'score': 5}",5 stars,0.3573613166809082,5,,"SpaceX,ORG"
188,Video recap of last week s Starship SN10 flight test,610,Was expecting it to end with 2nd hop’s aftermath 😆😁 No worries SN11 will stick the landing and remain upright until you folks decide to move her elsewhere or dismantle her 🤓🙂,2021-03-17,"{'sentiment': '2 stars', 'confidence': 0.2667663097381592, 'score': 2}",2 stars,0.2667663097381592,2,,"2nd,ORDINAL"
188,Video recap of last week s Starship SN10 flight test,610,You forgot to add the part where it flew a second time,2021-03-17,"{'sentiment': '3 stars', 'confidence': 0.26792049407958984, 'score': 3}",3 stars,0.26792049407958984,3,,"second,ORDINAL"
188,Video recap of last week s Starship SN10 flight test,610,Yeah sure How much you paying the CGI team,2021-03-17,"{'sentiment': '1 star', 'confidence': 0.26839473843574524, 'score': 1}",1 star,0.26839473843574524,1,,"CGI,ORG"
188,Video recap of last week s Starship SN10 flight test,610,I so enjoy watching it like I watching u make sure it can land properly idk but the step ur taking to make it safe I’m like it hasn’t disintegrated,2021-03-17,"{'sentiment': '4 stars', 'confidence': 0.6212918162345886, 'score': 4}",4 stars,0.6212918162345886,4,,
188,Video recap of last week s Starship SN10 flight test,610,Starhopper watching all of his brothers die,2021-03-17,"{'sentiment': '1 star', 'confidence': 0.37728068232536316, 'score': 1}",1 star,0.37728068232536316,1,,"Starhopper,PERSON"
188,Video recap of last week s Starship SN10 flight test,610,Whoaaaaa I haven’t seen those exterior camera views yet Awesome What an incredible job I can’t wait to see SN11 up next,2021-03-17,"{'sentiment': '5 stars', 'confidence': 0.8816702365875244, 'score': 5}",5 stars,0.8816702365875244,5,,
189,Falcon 9 launches Starlink to orbit,862,Today s launch from home,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.49766209721565247, 'score': 5}",5 stars,0.49766209721565247,5,"Starlink,ORG|Falcon,ORG",
189,Falcon 9 launches Starlink to orbit,862,You work for a man that bullied local government abused his employees downplayed the COVID19 pandemic that led to hundreds of infections and doesn’t believe in a free press whenever he is criticized,2021-03-14,"{'sentiment': '1 star', 'confidence': 0.4580434560775757, 'score': 1}",1 star,0.4580434560775757,1,"Starlink,ORG|Falcon,ORG",
189,Falcon 9 launches Starlink to orbit,862,So this is where money is these days P Congrats on 8th reuse D,2021-03-14,"{'sentiment': '1 star', 'confidence': 0.2872178256511688, 'score': 1}",1 star,0.2872178256511688,1,"Starlink,ORG|Falcon,ORG","8th,ORDINAL"
189,Falcon 9 launches Starlink to orbit,862,Whoa Right pic is one of the most incredible pics I’ve ever seen,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.9485141634941101, 'score': 5}",5 stars,0.9485141634941101,5,"Starlink,ORG|Falcon,ORG",
189,Falcon 9 launches Starlink to orbit,862,Falcon 9’s second stage heads to orbit among a field of stars delivering 60 more Starlink satellites to orbit this morning,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.33143988251686096, 'score': 5}",5 stars,0.33143988251686096,5,"Starlink,ORG|Falcon,ORG","Starlink,ORG|second,ORDINAL"
189,Falcon 9 launches Starlink to orbit,862,What altitude when Falcon 9 start to rotate horizontal,2021-03-14,"{'sentiment': '1 star', 'confidence': 0.29585421085357666, 'score': 1}",1 star,0.29585421085357666,1,"Starlink,ORG|Falcon,ORG","Falcon 9,FAC"
190,Deployment of 60 Starlink satellites confirmed,527,Fly my pretties fly …,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.644343376159668, 'score': 5}",5 stars,0.644343376159668,5,"Starlink,ORG",
190,Deployment of 60 Starlink satellites confirmed,527,Congratulations 🚀rocket booster aces 9th launch and landing for the first time👏👏👏,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.6110764145851135, 'score': 5}",5 stars,0.6110764145851135,5,"Starlink,ORG","first,ORDINAL|9th,ORDINAL"
190,Deployment of 60 Starlink satellites confirmed,527,confirms the 60 Starlink broadband satellites successfully deployed from the Falcon 9 rocket’s upper stage in orbit This brings the total number of Starlinks launched to 1 325 satellites 🛰,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.6462165117263794, 'score': 5}",5 stars,0.6462165117263794,5,"Starlink,ORG","Starlink,ORG|Starlinks,PERSON"
190,Deployment of 60 Starlink satellites confirmed,527,Congratulations guys,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.5560652017593384, 'score': 5}",5 stars,0.5560652017593384,5,"Starlink,ORG",
190,Deployment of 60 Starlink satellites confirmed,527,At the cost of 499 for equipment and 99 per month I’m not seeing how this will help rural communities and families with internet access But thanks for the ubiquitous spy satellites engulfing the country We can always use more space garbage,2021-03-14,"{'sentiment': '1 star', 'confidence': 0.35325348377227783, 'score': 1}",1 star,0.35325348377227783,1,"Starlink,ORG",
191,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship completing the ninth flight of that booster,291,CONGRATULATIONS for a world record landing Here’s cheers to 10 consecutive landings in the future,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.41153982281684875, 'score': 5}",5 stars,0.41153982281684875,5,"first,ORDINAL|ninth,ORDINAL|Falcon 9’s,ORG",
191,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship completing the ninth flight of that booster,291,LETS GO FALCON 9 FOR 9 LANDINGS,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.4395364820957184, 'score': 5}",5 stars,0.4395364820957184,5,"first,ORDINAL|ninth,ORDINAL|Falcon 9’s,ORG",
191,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship completing the ninth flight of that booster,291,CONGRATS ON THE NINTH LAUNCH LANDING Also this is the first time I’m hearing “Dishy McFlat Face” and I am trying very hard not to wake up my family 😂😂😂,2021-03-14,"{'sentiment': '1 star', 'confidence': 0.3522825837135315, 'score': 1}",1 star,0.3522825837135315,1,"first,ORDINAL|ninth,ORDINAL|Falcon 9’s,ORG","first,ORDINAL|NINTH,ORDINAL|Dishy McFlat Face,WORK_OF_ART"
191,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship completing the ninth flight of that booster,291,confirms the Falcon 9 booster successfully landed on the drone ship “Of Course I Still Love You” in the Atlantic Ocean This was the ninth trip to space and back for this Falcon first stage a new record for SpaceX’s reusable rocket fleet 🚀👏🏻👏🏻👏🏻,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.6984512209892273, 'score': 5}",5 stars,0.6984512209892273,5,"first,ORDINAL|ninth,ORDINAL|Falcon 9’s,ORG","Of Course I Still Love You,WORK_OF_ART|ninth,ORDINAL|🚀👏,PRODUCT|SpaceX,ORG|the Atlantic Ocean,LOC|Falcon,ORG"
191,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship completing the ninth flight of that booster,291,Perfect 9🚀 9 landed on the Of Course I Still Love You 💕droneship 👏🏻👏🏻👏🏻 “Scientists study the world as it is engineers create the world that never has been ” Theodore von Karman,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.9262886643409729, 'score': 5}",5 stars,0.9262886643409729,5,"first,ORDINAL|ninth,ORDINAL|Falcon 9’s,ORG","Theodore von Karman,PERSON"
192,Liftoff,253,the internet will soon be available in north korea,2021-03-14,"{'sentiment': '4 stars', 'confidence': 0.3355758786201477, 'score': 4}",4 stars,0.3355758786201477,4,,"north korea,GPE"
192,Liftoff,253,LET’S GO B1051 9 🚀🍀,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.38367941975593567, 'score': 5}",5 stars,0.38367941975593567,5,,
192,Liftoff,253,B1051’s NINTH flight,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.4408390522003174, 'score': 5}",5 stars,0.4408390522003174,5,,
192,Liftoff,253,Why are starlink satellites always launched at night,2021-03-14,"{'sentiment': '1 star', 'confidence': 0.29571980237960815, 'score': 1}",1 star,0.29571980237960815,1,,
192,Liftoff,253,,2021-03-14,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,,
193,Falcon 9 launch of 60 Starlink satellites happening now →,213,Elon our module allows you to expand the capabilities of Starship 1 cargo and 1 passenger Starship with our module will allow you to send 1000 people to Mars at once and our module can be used as a building on Mars our module will allow you to grow food during the flight,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.5906031131744385, 'score': 5}",5 stars,0.5906031131744385,5,"Starlink,ORG|Falcon,ORG","Mars,LOC|Starship 1,FAC"
193,Falcon 9 launch of 60 Starlink satellites happening now →,213,YouTube,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.3540263772010803, 'score': 5}",5 stars,0.3540263772010803,5,"Starlink,ORG|Falcon,ORG","YouTube,ORG"
193,Falcon 9 launch of 60 Starlink satellites happening now →,213,is this the rocket that we will use to the civilian mission to th moon on 2023,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.5233914852142334, 'score': 5}",5 stars,0.5233914852142334,5,"Starlink,ORG|Falcon,ORG",
193,Falcon 9 launch of 60 Starlink satellites happening now →,213,Can t wait Good luck 🚀 🍀 will set a new record with B1051 s 9th launch LET’S GO B1051 9,2021-03-14,"{'sentiment': '5 stars', 'confidence': 0.40473461151123047, 'score': 5}",5 stars,0.40473461151123047,5,"Starlink,ORG|Falcon,ORG","B1051 s 9th,PERSON"
193,Falcon 9 launch of 60 Starlink satellites happening now →,213,Good luck Would anybody please inform us about the purpose and mission of this launch,2021-03-14,"{'sentiment': '1 star', 'confidence': 0.3004744052886963, 'score': 1}",1 star,0.3004744052886963,1,"Starlink,ORG|Falcon,ORG",
193,Falcon 9 launch of 60 Starlink satellites happening now →,213,Why is it so hard to maintain a high quality live video feed from the drone ship SpaceX is achieving other things that seem far more difficult so I’m curious to know 🤔,2021-03-14,"{'sentiment': '3 stars', 'confidence': 0.29879599809646606, 'score': 3}",3 stars,0.29879599809646606,3,"Starlink,ORG|Falcon,ORG","SpaceX,ORG"
194,Targeting Sunday March 14 at 6 01 a m EDT for Falcon 9 s next launch of 60 Starlink satellites The first stage booster supporting this mission has completed eight flights to date,1136,,2021-03-13,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"first,ORDINAL|Starlink,ORG|Falcon 9 s,ORG",
194,Targeting Sunday March 14 at 6 01 a m EDT for Falcon 9 s next launch of 60 Starlink satellites The first stage booster supporting this mission has completed eight flights to date,1136,Pi day,2021-03-13,"{'sentiment': '5 stars', 'confidence': 0.31133922934532166, 'score': 5}",5 stars,0.31133922934532166,5,"first,ORDINAL|Starlink,ORG|Falcon 9 s,ORG",
194,Targeting Sunday March 14 at 6 01 a m EDT for Falcon 9 s next launch of 60 Starlink satellites The first stage booster supporting this mission has completed eight flights to date,1136,Finally a somewhat reasonable time to watch 😂,2021-03-13,"{'sentiment': '4 stars', 'confidence': 0.6007015109062195, 'score': 4}",4 stars,0.6007015109062195,4,"first,ORDINAL|Starlink,ORG|Falcon 9 s,ORG",
194,Targeting Sunday March 14 at 6 01 a m EDT for Falcon 9 s next launch of 60 Starlink satellites The first stage booster supporting this mission has completed eight flights to date,1136,,2021-03-13,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"first,ORDINAL|Starlink,ORG|Falcon 9 s,ORG",
194,Targeting Sunday March 14 at 6 01 a m EDT for Falcon 9 s next launch of 60 Starlink satellites The first stage booster supporting this mission has completed eight flights to date,1136,MOAR SATELLITES🚀,2021-03-13,"{'sentiment': '5 stars', 'confidence': 0.4855388402938843, 'score': 5}",5 stars,0.4855388402938843,5,"first,ORDINAL|Starlink,ORG|Falcon 9 s,ORG","MOAR SATELLITES🚀,PRODUCT"
194,Targeting Sunday March 14 at 6 01 a m EDT for Falcon 9 s next launch of 60 Starlink satellites The first stage booster supporting this mission has completed eight flights to date,1136,Launch on pi day sounds rad,2021-03-13,"{'sentiment': '5 stars', 'confidence': 0.27772611379623413, 'score': 5}",5 stars,0.27772611379623413,5,"first,ORDINAL|Starlink,ORG|Falcon 9 s,ORG",
195,Deployment of 60 Starlink satellites confirmed,595,SpaceX has just successfully deployed another 60 Starlink satelllites to orbit 310 satellites have been deployed in 2021 so far bringing the total number of Starlinks in orbit to 1 201 This is another potentially trillion dollar venture by built in plain sight,2021-03-11,"{'sentiment': '1 star', 'confidence': 0.46453797817230225, 'score': 1}",1 star,0.46453797817230225,1,"Starlink,ORG","Starlink,ORG|SpaceX,ORG|Starlinks,PERSON"
195,Deployment of 60 Starlink satellites confirmed,595,Come on Those satellites are shiny as a mirror Give them a matted surface so space observation don t get lines of satellites in it,2021-03-11,"{'sentiment': '3 stars', 'confidence': 0.29251763224601746, 'score': 3}",3 stars,0.29251763224601746,3,"Starlink,ORG",
195,Deployment of 60 Starlink satellites confirmed,595,I really really really really really hope this means that our internet satellite will be up and running soon in Lumber Bridge NC Thank you I m paying 50 a month for 1 2 mb downloads GRRR,2021-03-11,"{'sentiment': '5 stars', 'confidence': 0.4773010015487671, 'score': 5}",5 stars,0.4773010015487671,5,"Starlink,ORG","Lumber Bridge NC,FAC"
195,Deployment of 60 Starlink satellites confirmed,595,You need to check this product I made specia🔉l gift 🔉 Go hmusk club,2021-03-11,"{'sentiment': '5 stars', 'confidence': 0.3367387652397156, 'score': 5}",5 stars,0.3367387652397156,5,"Starlink,ORG",
195,Deployment of 60 Starlink satellites confirmed,595,Congratulations to the entire SpaceX team • Another successful deployment of 60 Starlink 🛰 😀🤓 • Successful recovery of B1058 6 by JRTI 🚀🛥🙌🏼😎 We hope GO Navigator and GO Searcher scoop up intact fairing halves from the Atlantic Ocean 🤓😎,2021-03-11,"{'sentiment': '5 stars', 'confidence': 0.5294589996337891, 'score': 5}",5 stars,0.5294589996337891,5,"Starlink,ORG","Starlink,ORG|JRTI 🚀🛥,ORG|SpaceX,PERSON|the Atlantic Ocean,LOC"
195,Deployment of 60 Starlink satellites confirmed,595,Having been involved in building Service Provider and IXP networks for the last 20 years this is still fascinating to see each time A new way of extending capacity to a network This basically adds 60 customer facing edge routers to the network,2021-03-11,"{'sentiment': '5 stars', 'confidence': 0.5185737013816833, 'score': 5}",5 stars,0.5185737013816833,5,"Starlink,ORG","IXP,ORG|Service Provider,ORG"
195,Deployment of 60 Starlink satellites confirmed,595,What’s up with the small pieces of thrash coming out together with the satellites Personal notes from employees that want to send their trash to space or what I see this on every satellite launch,2021-03-11,"{'sentiment': '1 star', 'confidence': 0.5124339461326599, 'score': 1}",1 star,0.5124339461326599,1,"Starlink,ORG",
196,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,256,Wildest dreams come true,2021-03-11,"{'sentiment': '5 stars', 'confidence': 0.6422861218452454, 'score': 5}",5 stars,0.6422861218452454,5,"first,ORDINAL|Falcon 9’s,ORG",
196,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,256,SpaceX just landed an orbital class booster for the 76th time Just a few years ago this was science fiction Now it s everyday life 🤯,2021-03-11,"{'sentiment': '5 stars', 'confidence': 0.44926324486732483, 'score': 5}",5 stars,0.44926324486732483,5,"first,ORDINAL|Falcon 9’s,ORG","SpaceX,ORG|76th,ORDINAL"
196,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,256,,2021-03-11,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"first,ORDINAL|Falcon 9’s,ORG",
196,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,256,6th landing of the Worm booster Congrats SpaceX,2021-03-11,"{'sentiment': '5 stars', 'confidence': 0.38765081763267517, 'score': 5}",5 stars,0.38765081763267517,5,"first,ORDINAL|Falcon 9’s,ORG","Worm,ORG|6th,ORDINAL|Congrats SpaceX,PERSON"
196,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,256,right in the middle,2021-03-11,"{'sentiment': '3 stars', 'confidence': 0.27308520674705505, 'score': 3}",3 stars,0.27308520674705505,3,"first,ORDINAL|Falcon 9’s,ORG",
196,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,256,76th recovery yet still more to come Good work SpaceX,2021-03-11,"{'sentiment': '5 stars', 'confidence': 0.4348527491092682, 'score': 5}",5 stars,0.4348527491092682,5,"first,ORDINAL|Falcon 9’s,ORG","SpaceX,PERSON|76th,ORDINAL"
197,Liftoff,3370,Here before retweets this,2021-03-11,"{'sentiment': '1 star', 'confidence': 0.40678104758262634, 'score': 1}",1 star,0.40678104758262634,1,,
197,Liftoff,3370,“The engineer has been and is a maker of history ” James Kip Finch Go 🚀Go,2021-03-11,"{'sentiment': '5 stars', 'confidence': 0.5410694479942322, 'score': 5}",5 stars,0.5410694479942322,5,,"James Kip Finch,PERSON"
197,Liftoff,3370,rocket go brrrr,2021-03-11,"{'sentiment': '1 star', 'confidence': 0.28534066677093506, 'score': 1}",1 star,0.28534066677093506,1,,
197,Liftoff,3370,hello spacex i love the internet so much i wish so much that the internet should make it to every corner of the world the internet is worth getting bigger and bigger the internet should also come to trucks ships and cars I would be very happy if you can answer me,2021-03-11,"{'sentiment': '5 stars', 'confidence': 0.729958176612854, 'score': 5}",5 stars,0.729958176612854,5,,"hello spacex,PERSON"
197,Liftoff,3370,Rad,2021-03-11,"{'sentiment': '5 stars', 'confidence': 0.38292816281318665, 'score': 5}",5 stars,0.38292816281318665,5,,
197,Liftoff,3370,It s weird how routine stuff like this has become,2021-03-11,"{'sentiment': '3 stars', 'confidence': 0.353972464799881, 'score': 3}",3 stars,0.353972464799881,3,,
