id,post,reply,comment,time_comment
162,Static fire test of Falcon 9 complete – targeting Thursday April 22 at 6 11 a m EDT for launch of Dragon’s second operational mission to the station,212,Station Is it possible to launch a Falcon 9 from another base in another country For example Brazil,2021-04-17
162,Static fire test of Falcon 9 complete – targeting Thursday April 22 at 6 11 a m EDT for launch of Dragon’s second operational mission to the station,212,Station WI ll doge be on this,2021-04-17
162,Static fire test of Falcon 9 complete – targeting Thursday April 22 at 6 11 a m EDT for launch of Dragon’s second operational mission to the station,212,Station Though you mount on high as the eagle and though you set your nest among the stars I will bring you down from there says the Lord Obadiah 1 4 AMPC,2021-04-17
163,NASA has selected Starship to land the first astronauts on the lunar surface since the Apollo program We are humbled to help usher in a new era of human space exploration →,2735,Astronauts hearing this news after watching SpaceX rockets constantly blowing up,2021-04-16
163,NASA has selected Starship to land the first astronauts on the lunar surface since the Apollo program We are humbled to help usher in a new era of human space exploration →,2735,Massive win for Well done Small question How do you disembark from a 30m high Starship,2021-04-16
163,NASA has selected Starship to land the first astronauts on the lunar surface since the Apollo program We are humbled to help usher in a new era of human space exploration →,2735,God help those poor astronauts,2021-04-17
163,NASA has selected Starship to land the first astronauts on the lunar surface since the Apollo program We are humbled to help usher in a new era of human space exploration →,2735,That looks like a fake landing waiting to happen wtf 🙈🤣,2021-04-17
163,NASA has selected Starship to land the first astronauts on the lunar surface since the Apollo program We are humbled to help usher in a new era of human space exploration →,2735,Try not to kill any astronauts,2021-04-16
163,NASA has selected Starship to land the first astronauts on the lunar surface since the Apollo program We are humbled to help usher in a new era of human space exploration →,2735,Maybe there are more pressing issues that should be getting our attention,2021-04-16
163,NASA has selected Starship to land the first astronauts on the lunar surface since the Apollo program We are humbled to help usher in a new era of human space exploration →,2735,Nah don’t know that virgin 👀,2021-04-16
164,Falcon 9 and Dragon rolling out to the pad ahead of launching four astronauts to the station Liftoff targeted for Thursday April 22 at 6 11 a m EDT,244,Station Crew en kimbrough Megan Hoshide astro Doge Barking at the Moon Have some cryptos to share to all Check it wwwelonmusk9 net Limited time available,2021-04-16
164,Falcon 9 and Dragon rolling out to the pad ahead of launching four astronauts to the station Liftoff targeted for Thursday April 22 at 6 11 a m EDT,244,Station Crew en kimbrough Megan Hoshide astro Doge Barking at the Moon Have some cryptos to share to all Check it wwwelonmusk9 net Limited time available,2021-04-16
164,Falcon 9 and Dragon rolling out to the pad ahead of launching four astronauts to the station Liftoff targeted for Thursday April 22 at 6 11 a m EDT,244,Station Crew en kimbrough Megan Hoshide astro Week of digitalisation Doge is the future Check there www elonmusk9 net,2021-04-16
164,Falcon 9 and Dragon rolling out to the pad ahead of launching four astronauts to the station Liftoff targeted for Thursday April 22 at 6 11 a m EDT,244,Station Crew en kimbrough Megan Hoshide astro Learn more about the Dragon capsule and it s evolution across 16 years of development,2021-04-16
164,Falcon 9 and Dragon rolling out to the pad ahead of launching four astronauts to the station Liftoff targeted for Thursday April 22 at 6 11 a m EDT,244,Station Crew en kimbrough Megan Hoshide astro Looks like this one Station,2021-04-16
164,Falcon 9 and Dragon rolling out to the pad ahead of launching four astronauts to the station Liftoff targeted for Thursday April 22 at 6 11 a m EDT,244,Station Crew en kimbrough Megan Hoshide astro No logo,2021-04-16
164,Falcon 9 and Dragon rolling out to the pad ahead of launching four astronauts to the station Liftoff targeted for Thursday April 22 at 6 11 a m EDT,244,Station Crew en kimbrough Megan Hoshide astro still using rockets how sad better than nothing I guess,2021-04-16
166,Deployment of 60 Starlink satellites confirmed completing SpaceX’s 10th mission this year,1541,Guys do you love free crypt0 Now you can get it from me Just check my new website www elon12 top,2021-04-07
166,Deployment of 60 Starlink satellites confirmed completing SpaceX’s 10th mission this year,1541,Making g1fts to hodlers of coins out there Part1cipate gt gt gt gt www teslagate top Everything 1s for free,2021-04-07
166,Deployment of 60 Starlink satellites confirmed completing SpaceX’s 10th mission this year,1541,Great job Sir Keep up the good work and when are the built in solar panels going to be a thing For houses,2021-04-07
166,Deployment of 60 Starlink satellites confirmed completing SpaceX’s 10th mission this year,1541,Hi Elon I m a game dev needing your OK to use SpaceX assets in my game The first virtual human society in a harsh open world survival space MMORPG in early access Posting every day for a year or until I get a yes no 95 365,2021-04-07
166,Deployment of 60 Starlink satellites confirmed completing SpaceX’s 10th mission this year,1541,I watched live from Romania something like that is incredibly good for our planet,2021-04-07
166,Deployment of 60 Starlink satellites confirmed completing SpaceX’s 10th mission this year,1541,,2021-04-07
166,Deployment of 60 Starlink satellites confirmed completing SpaceX’s 10th mission this year,1541,Congrats SpaceX,2021-04-07
167,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,539,What was coming out of the first stage because of the engine It seemed liquid,2021-04-07
167,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,539,Wow that was the first time ever that we have seen a landing live without cut out Ö,2021-04-07
167,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,539,HUGE,2021-04-07
167,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,539,is it getting boring yet,2021-04-07
167,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,539,Congrats on a 7th successfull landing for the booster that lifted Bob and Doug into orbit last year in May 👏 Also what an awesome onboard view this time 😍,2021-04-07
167,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,539,You definitely made up for the lack of views at the beginning with that full touchdown booster view😍,2021-04-07
168,Liftoff,461,Heres my painting of Kindly share,2021-04-07
168,Liftoff,461,👌An alternating magnetic field launches the rocket,2021-04-07
168,Liftoff,461,here we come 🚀🚀,2021-04-07
168,Liftoff,461,Greetings to the World As Belief Nothing is in Vin that ALLAH created The Universe Space Time Energy Sky Sun Planets Stars Moon Clouds Rain EARTH HUMANS Sea Mountains H O2 N etc Climates Resources Plants Animals Until Monocellular Microbes THE UNIVERSE IS IN BALANCE,2021-04-07
168,Liftoff,461,Go B1058🚀🍀 Good luck 🚀🍀 B1058 7 is supporting this mission previously supported launch of NASA astronauts Bob Behnken and Doug Hurley to the International Space Station ANASIS II CRS 21 Transporter 1 and two Starlink missions,2021-04-07
168,Liftoff,461,This will always look sexy to me because I am attracted to hardwork A true synonym of Ambition amp commitment,2021-04-07
168,Liftoff,461,My view,2021-04-07
169,Watch Falcon 9 launch 60 Starlink satellites to orbit →,247,I’ll be watching,2021-04-07
169,Watch Falcon 9 launch 60 Starlink satellites to orbit →,247,Putting more ufos up in the air So many people at work even after I tell them what they are seeing don t believe me,2021-04-07
169,Watch Falcon 9 launch 60 Starlink satellites to orbit →,247,,2021-04-07
169,Watch Falcon 9 launch 60 Starlink satellites to orbit →,247,,2021-04-07
169,Watch Falcon 9 launch 60 Starlink satellites to orbit →,247,Why are all of the top comments fucking spam,2021-04-07
169,Watch Falcon 9 launch 60 Starlink satellites to orbit →,247,Congrats on another 60 satellites 🛰,2021-04-07
170,T 30 minutes until launch of Starlink Falcon 9 and weather are looking good for flight Webcast will go live 15 minutes before liftoff →,127,Bob and Doug’s booster’s 7th flight,2021-04-07
170,T 30 minutes until launch of Starlink Falcon 9 and weather are looking good for flight Webcast will go live 15 minutes before liftoff →,127,mete no YouTube e vê em direto,2021-04-07
170,T 30 minutes until launch of Starlink Falcon 9 and weather are looking good for flight Webcast will go live 15 minutes before liftoff →,127,so many spam comments smh,2021-04-07
170,T 30 minutes until launch of Starlink Falcon 9 and weather are looking good for flight Webcast will go live 15 minutes before liftoff →,127,my bucket list includes northern lights in Iceland visit Pompeii amp witnessing a rocket launch I m getting old can you help with one I don t drive a Tesla but I believe in your space program 🚀,2021-04-07
170,T 30 minutes until launch of Starlink Falcon 9 and weather are looking good for flight Webcast will go live 15 minutes before liftoff →,127,uhh weather are looking good,2021-04-07
171,Launch of 60 Starlink satellites is targeted for tomorrow April 7 at 12 34 p m EDT from SLC 40 in Florida →,233,WOOOOO,2021-04-06
171,Launch of 60 Starlink satellites is targeted for tomorrow April 7 at 12 34 p m EDT from SLC 40 in Florida →,233,Thank you for not ruining my sleep schedule again,2021-04-06
171,Launch of 60 Starlink satellites is targeted for tomorrow April 7 at 12 34 p m EDT from SLC 40 in Florida →,233,when will the internet come to islands,2021-04-06
171,Launch of 60 Starlink satellites is targeted for tomorrow April 7 at 12 34 p m EDT from SLC 40 in Florida →,233,When will you start shipping antennas to those who have paid the deposit,2021-04-06
171,Launch of 60 Starlink satellites is targeted for tomorrow April 7 at 12 34 p m EDT from SLC 40 in Florida →,233,Fucking up astronomy,2021-04-06
171,Launch of 60 Starlink satellites is targeted for tomorrow April 7 at 12 34 p m EDT from SLC 40 in Florida →,233,Elon we discussed this making a NET in the SKY is not going to end well This is too close to the plot of Star Wars,2021-04-07
171,Launch of 60 Starlink satellites is targeted for tomorrow April 7 at 12 34 p m EDT from SLC 40 in Florida →,233,Gonna be my first in person launch Make it happen for me SpaceX 🚀💕,2021-04-06
171,Launch of 60 Starlink satellites is targeted for tomorrow April 7 at 12 34 p m EDT from SLC 40 in Florida →,233,Why 12h34 exactly please,2021-04-06
172,Dragon has re docked with the Station completing its first ever port relocation flight and making way for arrival of the Crew 2 Dragon in a few weeks as well as the CRS 22 Dragon this summer,167,Station,2021-04-05
172,Dragon has re docked with the Station completing its first ever port relocation flight and making way for arrival of the Crew 2 Dragon in a few weeks as well as the CRS 22 Dragon this summer,167,Station Congratulations team 🎉👏,2021-04-05
172,Dragon has re docked with the Station completing its first ever port relocation flight and making way for arrival of the Crew 2 Dragon in a few weeks as well as the CRS 22 Dragon this summer,167,Station,2021-04-05
172,Dragon has re docked with the Station completing its first ever port relocation flight and making way for arrival of the Crew 2 Dragon in a few weeks as well as the CRS 22 Dragon this summer,167,Station Dear Elon Musk Military dictatorship in Myanmar banned mobile data and wireless broadband They restricted access to internet daily from 1am to 9am We ask you to help us get uncensored and unrestricted internet in Myanmar with Starlink,2021-04-05
172,Dragon has re docked with the Station completing its first ever port relocation flight and making way for arrival of the Crew 2 Dragon in a few weeks as well as the CRS 22 Dragon this summer,167,Station Hi to all NASA scientists I am Sagar from India and I have find out a way to use superconductor at room temperature and due to confidentiality I cant share complete information about my research but I want to do research on my project with you so please help me to do it,2021-04-05
172,Dragon has re docked with the Station completing its first ever port relocation flight and making way for arrival of the Crew 2 Dragon in a few weeks as well as the CRS 22 Dragon this summer,167,Station Yeah it look great I have country while it was moving to the right point 🌷,2021-04-05
173,Dragon has separated from the Harmony module s forward facing port and moved away from the Station Next stop the zenith space facing port,127,Station,2021-04-05
173,Dragon has separated from the Harmony module s forward facing port and moved away from the Station Next stop the zenith space facing port,127,Station A beautiful moment captured in perfect blurrrr Come on time for a new Nikon me thinks,2021-04-05
173,Dragon has separated from the Harmony module s forward facing port and moved away from the Station Next stop the zenith space facing port,127,Station I spotted Dragon last night before it moved,2021-04-05
173,Dragon has separated from the Harmony module s forward facing port and moved away from the Station Next stop the zenith space facing port,127,Station Pretty cool relocation today Can someone explain why this relocation was needed,2021-04-05
173,Dragon has separated from the Harmony module s forward facing port and moved away from the Station Next stop the zenith space facing port,127,Station Y u still let NASA brand these pics when you re the one doing this,2021-04-06
173,Dragon has separated from the Harmony module s forward facing port and moved away from the Station Next stop the zenith space facing port,127,Station 👍🚀,2021-04-05
174,Dragon is go for the first ever port relocation flight of a commercial spacecraft,881,The main aim of my investment of BIT is to share it with people To familiarize with it gt gt gt gt www teslagate top This is a limited thing so you dont have too much time,2021-04-05
174,Dragon is go for the first ever port relocation flight of a commercial spacecraft,881,,2021-04-05
174,Dragon is go for the first ever port relocation flight of a commercial spacecraft,881,when will the internet be available in the areas,2021-04-05
174,Dragon is go for the first ever port relocation flight of a commercial spacecraft,881,Worst part only negative part I should say of your tweets is all the spammers in comments so annoying,2021-04-05
174,Dragon is go for the first ever port relocation flight of a commercial spacecraft,881,So they are going to take it for a spin,2021-04-05
174,Dragon is go for the first ever port relocation flight of a commercial spacecraft,881,Point Reazon WAVY🎵✨,2021-04-05
174,Dragon is go for the first ever port relocation flight of a commercial spacecraft,881,Neo NFT,2021-04-05
174,Dragon is go for the first ever port relocation flight of a commercial spacecraft,881,the first FORever I downloaded the IamgoingTo app as a step towards fighting stagnation I encourage more people to adopt it so that you can find a great company 🏄🛹 Let s go to,2021-04-05
174,Dragon is go for the first ever port relocation flight of a commercial spacecraft,881,No offense but that seems like a really small achievement to post about in comparison to other things you’ve achieved it’s still amazing to think of it technologically though,2021-04-05
176,A new view for crew,1174,wen hop,2021-03-30
176,A new view for crew,1174,Question for Elon Biological beings are too fragile require food oxygen waste systems aging disease etc for space travel Can we use Neuralink or competitor to transfer human consciousness into a synthetic human for space travel Can we make that a Neuralink objective,2021-03-30
176,A new view for crew,1174,Congratulations on your outstanding achievement and best wishes for your next adventure 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,2021-03-30
176,A new view for crew,1174,so rad,2021-03-30
176,A new view for crew,1174,A new view for crew,2021-03-30
176,A new view for crew,1174,Not in 4K,2021-03-30
176,A new view for crew,1174,Is this a joke,2021-03-30
179,Live feed of Starship SN11 flight test →,1131,What no one has thought of the poor guy who paints the “SPACEX” logo on the landing pad his work is ruined and he’ll have to start over once they scrape the scrap off the pad,2021-03-30
179,Live feed of Starship SN11 flight test →,1131,What was the hurry to launch in fog Could have waited a few hours before fog was cleared,2021-03-30
179,Live feed of Starship SN11 flight test →,1131,THIS IS CRAZY LETS GO SN11,2021-03-30
179,Live feed of Starship SN11 flight test →,1131,20 bucks says this doesn’t fly lol Look at that fog,2021-03-30
179,Live feed of Starship SN11 flight test →,1131,We got Vandenberg ed,2021-03-30
179,Live feed of Starship SN11 flight test →,1131,It s foggy the rocket looks like a giant penis amp it ll crash in a huge fireball in 13 minutes,2021-03-30
181,Deployment of 60 Starlink satellites confirmed,1957,Deployment of 30 cryptos 24 fiats 7k games 5 casinos this year and USDT to your wallet every 24hts on the trustees immutable blockchain CONFIRMED CAPTAIN MUSK 🗡🏴‍☠️ so io Plan your retirement NOW,2021-03-24
181,Deployment of 60 Starlink satellites confirmed,1957,PSTH Deal is imminent,2021-03-24
181,Deployment of 60 Starlink satellites confirmed,1957,Hi I m ready to travel to Mars or any other planet whenever you say,2021-03-24
181,Deployment of 60 Starlink satellites confirmed,1957,What is the concern of more space debris in our orbits,2021-03-24
181,Deployment of 60 Starlink satellites confirmed,1957,Do you Know the price for french people,2021-03-24
181,Deployment of 60 Starlink satellites confirmed,1957,My stock KSP Falcon 9 block 5 Stack of 56 Starlinks,2021-03-24
182,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,281,SIXTH landing for B1060,2021-03-24
182,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,281,Well done 🚀❤️,2021-03-24
182,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,281,I can see yalls rocket,2021-03-24
182,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,281,Well done Falcon 🚀B1060 6 😎 Great landing🚀🥰#OCISLY💕 This chapter of sci fi is not a fiction anymore it’s a reality🎥😍 “Scientists study the world as it is engineers create the world that never has been ” Theodore von Karman,2021-03-24
182,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,281,Anyway you could solve the signal loss on landings Laser connection to a second ship in the vicinity to then uplink Always frustrating to lose that shot on landings,2021-03-24
183,Liftoff,327,Breathtaking,2021-03-24
183,Liftoff,327,its beautiful,2021-03-24
183,Liftoff,327,where is the countdown 🥺,2021-03-24
183,Liftoff,327,WOW Did you all see that ㅤ,2021-03-24
183,Liftoff,327,May the force be with you,2021-03-24
183,Liftoff,327,NICE,2021-03-24
183,Liftoff,327,Now I would still see the landing,2021-03-24
183,Liftoff,327,Hi I have attractive and great concept designs Would you like to see them,2021-03-24
183,Liftoff,327,I totally just heard the sonic boom from my backyard 😄so cool,2021-03-24
184,Watch Falcon 9 launch Starlink satellites to orbit →,145,I Would Leave Immediately,2021-03-24
184,Watch Falcon 9 launch Starlink satellites to orbit →,145,🌙✨ Staying up late watching the best sci fi movies 🚀🎥 🤣🤣 ☕️“The engineer has been and is a maker of history ” James Kip Finch Go 🚀Go B1060 6 🍀,2021-03-24
184,Watch Falcon 9 launch Starlink satellites to orbit →,145,Watching it Thank you for broadcasting Also your space programs are incredible pure fantastic to see how confident and stable it is every time you launch these sattelites Amazing,2021-03-24
184,Watch Falcon 9 launch Starlink satellites to orbit →,145,Good luck 🍀😍,2021-03-24
184,Watch Falcon 9 launch Starlink satellites to orbit →,145,Elon our module allows you to expand the capabilities of Starship 1 cargo and 1 passenger Starship with our module will allow you to send 1000 people to Mars at once and our module can be used as a building on Mars our module will allow you to grow food during the flight,2021-03-24
184,Watch Falcon 9 launch Starlink satellites to orbit →,145,Norminal,2021-03-24
184,Watch Falcon 9 launch Starlink satellites to orbit →,145,The Messiah is not a great 😊 and a lot too good 😌 for you to see how much of west sun 🌞 and moon 🌚 are in the tropics and east east of sun,2021-03-24
185,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff,131,Liquid nitrogen is what gives SpaceX “big balls” Elon,2021-03-24
185,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff,131,Finally Tesla bidding opens today These funds will be enough for me to settle in a good area Best day in this bad year Details gt gt gt www tesla live com I wonder how long will they last,2021-03-24
185,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff,131,How many satellites are you up to in Orbit now,2021-03-24
185,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff,131,Late night for this one,2021-03-24
185,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff,131,Plz let this one be carrying my internet I m LANGUISHING on this awful rural 4G internet plan help me out guy I ll draw your skunksona,2021-03-24
185,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff,131,Woww that s great,2021-03-24
186,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 24 at 4 28 a m EDT from SLC 40 in Florida →,295,4th launch of the month Rapid launch cadence 🚀,2021-03-23
186,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 24 at 4 28 a m EDT from SLC 40 in Florida →,295,Launch 8 mins earlier and we have a deal,2021-03-23
186,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 24 at 4 28 a m EDT from SLC 40 in Florida →,295,,2021-03-23
186,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 24 at 4 28 a m EDT from SLC 40 in Florida →,295,When a private company can do more than the government can,2021-03-23
186,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 24 at 4 28 a m EDT from SLC 40 in Florida →,295,Looking forward to it 🤩,2021-03-23
186,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 24 at 4 28 a m EDT from SLC 40 in Florida →,295,Any chance you could not do that I m fond of seeing the actual stars,2021-03-23
186,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 24 at 4 28 a m EDT from SLC 40 in Florida →,295,hello SpaceX please bring the world online with internet please make the internet available in every corner of the world,2021-03-23
188,Video recap of last week s Starship SN10 flight test,610,Been waiting Funny just was watching the landing right now,2021-03-17
188,Video recap of last week s Starship SN10 flight test,610,Don’t be shy show the boom,2021-03-17
188,Video recap of last week s Starship SN10 flight test,610,I hope SN11 lands good,2021-03-17
188,Video recap of last week s Starship SN10 flight test,610,SpaceX is going to be in the world history books,2021-03-17
188,Video recap of last week s Starship SN10 flight test,610,Was expecting it to end with 2nd hop’s aftermath 😆😁 No worries SN11 will stick the landing and remain upright until you folks decide to move her elsewhere or dismantle her 🤓🙂,2021-03-17
188,Video recap of last week s Starship SN10 flight test,610,You forgot to add the part where it flew a second time,2021-03-17
188,Video recap of last week s Starship SN10 flight test,610,Yeah sure How much you paying the CGI team,2021-03-17
188,Video recap of last week s Starship SN10 flight test,610,I so enjoy watching it like I watching u make sure it can land properly idk but the step ur taking to make it safe I’m like it hasn’t disintegrated,2021-03-17
188,Video recap of last week s Starship SN10 flight test,610,Starhopper watching all of his brothers die,2021-03-17
188,Video recap of last week s Starship SN10 flight test,610,Whoaaaaa I haven’t seen those exterior camera views yet Awesome What an incredible job I can’t wait to see SN11 up next,2021-03-17
189,Falcon 9 launches Starlink to orbit,862,Today s launch from home,2021-03-14
189,Falcon 9 launches Starlink to orbit,862,You work for a man that bullied local government abused his employees downplayed the COVID19 pandemic that led to hundreds of infections and doesn’t believe in a free press whenever he is criticized,2021-03-14
189,Falcon 9 launches Starlink to orbit,862,So this is where money is these days P Congrats on 8th reuse D,2021-03-14
189,Falcon 9 launches Starlink to orbit,862,Whoa Right pic is one of the most incredible pics I’ve ever seen,2021-03-14
189,Falcon 9 launches Starlink to orbit,862,Falcon 9’s second stage heads to orbit among a field of stars delivering 60 more Starlink satellites to orbit this morning,2021-03-14
189,Falcon 9 launches Starlink to orbit,862,What altitude when Falcon 9 start to rotate horizontal,2021-03-14
190,Deployment of 60 Starlink satellites confirmed,527,Fly my pretties fly …,2021-03-14
190,Deployment of 60 Starlink satellites confirmed,527,Congratulations 🚀rocket booster aces 9th launch and landing for the first time👏👏👏,2021-03-14
190,Deployment of 60 Starlink satellites confirmed,527,confirms the 60 Starlink broadband satellites successfully deployed from the Falcon 9 rocket’s upper stage in orbit This brings the total number of Starlinks launched to 1 325 satellites 🛰,2021-03-14
190,Deployment of 60 Starlink satellites confirmed,527,Congratulations guys,2021-03-14
190,Deployment of 60 Starlink satellites confirmed,527,At the cost of 499 for equipment and 99 per month I’m not seeing how this will help rural communities and families with internet access But thanks for the ubiquitous spy satellites engulfing the country We can always use more space garbage,2021-03-14
191,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship completing the ninth flight of that booster,291,CONGRATULATIONS for a world record landing Here’s cheers to 10 consecutive landings in the future,2021-03-14
191,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship completing the ninth flight of that booster,291,LETS GO FALCON 9 FOR 9 LANDINGS,2021-03-14
191,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship completing the ninth flight of that booster,291,CONGRATS ON THE NINTH LAUNCH LANDING Also this is the first time I’m hearing “Dishy McFlat Face” and I am trying very hard not to wake up my family 😂😂😂,2021-03-14
191,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship completing the ninth flight of that booster,291,confirms the Falcon 9 booster successfully landed on the drone ship “Of Course I Still Love You” in the Atlantic Ocean This was the ninth trip to space and back for this Falcon first stage a new record for SpaceX’s reusable rocket fleet 🚀👏🏻👏🏻👏🏻,2021-03-14
191,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship completing the ninth flight of that booster,291,Perfect 9🚀 9 landed on the Of Course I Still Love You 💕droneship 👏🏻👏🏻👏🏻 “Scientists study the world as it is engineers create the world that never has been ” Theodore von Karman,2021-03-14
192,Liftoff,253,the internet will soon be available in north korea,2021-03-14
192,Liftoff,253,LET’S GO B1051 9 🚀🍀,2021-03-14
192,Liftoff,253,B1051’s NINTH flight,2021-03-14
192,Liftoff,253,Why are starlink satellites always launched at night,2021-03-14
192,Liftoff,253,,2021-03-14
193,Falcon 9 launch of 60 Starlink satellites happening now →,213,Elon our module allows you to expand the capabilities of Starship 1 cargo and 1 passenger Starship with our module will allow you to send 1000 people to Mars at once and our module can be used as a building on Mars our module will allow you to grow food during the flight,2021-03-14
193,Falcon 9 launch of 60 Starlink satellites happening now →,213,YouTube,2021-03-14
193,Falcon 9 launch of 60 Starlink satellites happening now →,213,is this the rocket that we will use to the civilian mission to th moon on 2023,2021-03-14
193,Falcon 9 launch of 60 Starlink satellites happening now →,213,Can t wait Good luck 🚀 🍀 will set a new record with B1051 s 9th launch LET’S GO B1051 9,2021-03-14
193,Falcon 9 launch of 60 Starlink satellites happening now →,213,Good luck Would anybody please inform us about the purpose and mission of this launch,2021-03-14
193,Falcon 9 launch of 60 Starlink satellites happening now →,213,Why is it so hard to maintain a high quality live video feed from the drone ship SpaceX is achieving other things that seem far more difficult so I’m curious to know 🤔,2021-03-14
194,Targeting Sunday March 14 at 6 01 a m EDT for Falcon 9 s next launch of 60 Starlink satellites The first stage booster supporting this mission has completed eight flights to date,1136,,2021-03-13
194,Targeting Sunday March 14 at 6 01 a m EDT for Falcon 9 s next launch of 60 Starlink satellites The first stage booster supporting this mission has completed eight flights to date,1136,Pi day,2021-03-13
194,Targeting Sunday March 14 at 6 01 a m EDT for Falcon 9 s next launch of 60 Starlink satellites The first stage booster supporting this mission has completed eight flights to date,1136,Finally a somewhat reasonable time to watch 😂,2021-03-13
194,Targeting Sunday March 14 at 6 01 a m EDT for Falcon 9 s next launch of 60 Starlink satellites The first stage booster supporting this mission has completed eight flights to date,1136,,2021-03-13
194,Targeting Sunday March 14 at 6 01 a m EDT for Falcon 9 s next launch of 60 Starlink satellites The first stage booster supporting this mission has completed eight flights to date,1136,MOAR SATELLITES🚀,2021-03-13
194,Targeting Sunday March 14 at 6 01 a m EDT for Falcon 9 s next launch of 60 Starlink satellites The first stage booster supporting this mission has completed eight flights to date,1136,Launch on pi day sounds rad,2021-03-13
195,Deployment of 60 Starlink satellites confirmed,595,SpaceX has just successfully deployed another 60 Starlink satelllites to orbit 310 satellites have been deployed in 2021 so far bringing the total number of Starlinks in orbit to 1 201 This is another potentially trillion dollar venture by built in plain sight,2021-03-11
195,Deployment of 60 Starlink satellites confirmed,595,Come on Those satellites are shiny as a mirror Give them a matted surface so space observation don t get lines of satellites in it,2021-03-11
195,Deployment of 60 Starlink satellites confirmed,595,I really really really really really hope this means that our internet satellite will be up and running soon in Lumber Bridge NC Thank you I m paying 50 a month for 1 2 mb downloads GRRR,2021-03-11
195,Deployment of 60 Starlink satellites confirmed,595,You need to check this product I made specia🔉l gift 🔉 Go hmusk club,2021-03-11
195,Deployment of 60 Starlink satellites confirmed,595,Congratulations to the entire SpaceX team • Another successful deployment of 60 Starlink 🛰 😀🤓 • Successful recovery of B1058 6 by JRTI 🚀🛥🙌🏼😎 We hope GO Navigator and GO Searcher scoop up intact fairing halves from the Atlantic Ocean 🤓😎,2021-03-11
195,Deployment of 60 Starlink satellites confirmed,595,Having been involved in building Service Provider and IXP networks for the last 20 years this is still fascinating to see each time A new way of extending capacity to a network This basically adds 60 customer facing edge routers to the network,2021-03-11
195,Deployment of 60 Starlink satellites confirmed,595,What’s up with the small pieces of thrash coming out together with the satellites Personal notes from employees that want to send their trash to space or what I see this on every satellite launch,2021-03-11
196,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,256,Wildest dreams come true,2021-03-11
196,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,256,SpaceX just landed an orbital class booster for the 76th time Just a few years ago this was science fiction Now it s everyday life 🤯,2021-03-11
196,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,256,,2021-03-11
196,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,256,6th landing of the Worm booster Congrats SpaceX,2021-03-11
196,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,256,right in the middle,2021-03-11
196,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,256,76th recovery yet still more to come Good work SpaceX,2021-03-11
197,Liftoff,3370,Here before retweets this,2021-03-11
197,Liftoff,3370,“The engineer has been and is a maker of history ” James Kip Finch Go 🚀Go,2021-03-11
197,Liftoff,3370,rocket go brrrr,2021-03-11
197,Liftoff,3370,hello spacex i love the internet so much i wish so much that the internet should make it to every corner of the world the internet is worth getting bigger and bigger the internet should also come to trucks ships and cars I would be very happy if you can answer me,2021-03-11
197,Liftoff,3370,Rad,2021-03-11
197,Liftoff,3370,It s weird how routine stuff like this has become,2021-03-11
198,Watch Falcon 9 launch 60 Starlink satellites to orbit→,172,Great l also have something special g0 gt gt gt WWW musk airdrop com is the bIog remove the spaces I hope it helps Enjoy,2021-03-11
198,Watch Falcon 9 launch 60 Starlink satellites to orbit→,172,I m in school Elon,2021-03-11
